"rank"	"finalWorth"	"category"	"personName"	"age"	"region"	"city"	"source"	"industries"	"countryOfCitizenship"	"organization"	"selfMade"	"status"	"gender"	"birthDate"	"lastName"	"firstName"	"title"	"date"	"state"	"residenceStateRegion"	"birthYear"	"birthMonth"	"birthDay"	"cpi_country"	"cpi_change_country"	"gdp_country"	"gross_tertiary_education_enrollment"	"gross_primary_education_enrollment_country"	"life_expectancy_country"	"tax_revenue_country_country"	"total_tax_rate_country"	"population_country"	"latitude_country"	"longitude_country"
"84"	84	19000	"Automotive"	"Eric Li"	59	"China"	"Hangzhou"	"Automobiles"	"Automotive"	"China"	""	TRUE	"D"	"M"	"6/1/1963 0:00"	"Li"	"Eric"	""	"4/4/2023 5:01"	""	""	1963	6	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"756"	748	3800	"Automotive"	"Li Xiang"	41	"China"	"Beijing"	"Electric vehicles"	"Automotive"	"China"	""	TRUE	"D"	"M"	"10/1/1981 0:00"	"Li"	"Xiang"	""	"4/4/2023 5:01"	""	""	1981	10	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"337"	332	7000	"Fashion & Retail"	"Ralph Lauren"	83	"United States"	"New York"	"Apparel"	"Fashion & Retail"	"United States"	"Ralph Lauren"	TRUE	"U"	"M"	"10/14/1939 0:00"	"Lauren"	"Ralph"	"Chairman "	"4/4/2023 5:01"	"New York"	"Northeast"	1939	10	14	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"803"	787	3600	"Finance & Investments"	"Stephen Mandel, Jr."	67	"United States"	"Greenwich"	"Hedge funds"	"Finance & Investments"	"United States"	"Lone Pine Capital"	TRUE	"D"	"M"	"3/12/1956 0:00"	"Mandel"	"Stephen"	"Founder"	"4/4/2023 5:01"	"Connecticut"	"Northeast"	1956	3	12	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"2437"	2405	1100	"Manufacturing"	"Daniel Feffer"	63	"Brazil"	"São Paulo"	"Pulp and paper"	"Manufacturing"	"Brazil"	""	FALSE	"D"	"M"	"10/28/1959 0:00"	"Feffer"	"Daniel"	""	"4/4/2023 5:01"	""	""	1959	10	28	167.4	3.7	"$1,839,758,040,766 "	51.3	115.4	75.7	14.2	65.1	212559417	-14.235004	-51.92528
"494"	486	5400	"Fashion & Retail"	"Matthias Reimann-Andersen"	58	"Germany"	"Munich"	"Consumer goods"	"Fashion & Retail"	"Germany"	""	FALSE	"D"	"M"	"3/30/1965 0:00"	"Reimann-Andersen"	"Matthias"	""	"4/4/2023 5:01"	""	""	1965	3	30	112.85	1.4	"$3,845,630,030,824 "	70.2	104	80.9	11.5	48.8	83132799	51.165691	10.451526
"797"	787	3600	"Automotive"	"Huang Yi"	61	"China"	"Beijing"	"Car dealerships"	"Automotive"	"Hong Kong"	""	TRUE	"D"	"M"	"1/1/1962 0:00"	"Huang"	"Yi"	""	"4/4/2023 5:01"	""	""	1962	1	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"981"	949	3100	"Media & Entertainment"	"Yoo Jung-hyun"	53	"South Korea"	"Jeju-do"	"Online games"	"Media & Entertainment"	"South Korea"	""	TRUE	"U"	"F"	"4/16/1969 0:00"	"Yoo"	"Jung-hyun"	""	"4/4/2023 5:01"	""	""	1969	4	16	115.16	0.4	"$2,029,000,000,000 "	94.3	98.1	82.6	15.6	33.2	51709098	35.907757	127.766922
"1713"	1647	1800	"Manufacturing"	"Martin Viessmann"	69	"Germany"	"Allendorf"	"Heating and cooling equipment"	"Manufacturing"	"Germany"	""	FALSE	"D"	"M"	"10/10/1953 0:00"	"Viessmann"	"Martin"	""	"4/4/2023 5:01"	""	""	1953	10	10	112.85	1.4	"$3,845,630,030,824 "	70.2	104	80.9	11.5	48.8	83132799	51.165691	10.451526
"2046"	2020	1400	"Fashion & Retail"	"Daniel Hirschfeld"	81	"United States"	"Kearney"	"Fashion retail"	"Fashion & Retail"	"United States"	""	FALSE	"E"	"M"	"5/31/1941 0:00"	"Hirschfeld"	"Daniel"	""	"4/4/2023 5:01"	"Nebraska"	"Midwest"	1941	5	31	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1474"	1434	2100	"Manufacturing"	"Liu Chengyu & family"	60	"China"	"Shenzhen"	"Power supply equipment"	"Manufacturing"	"China"	""	TRUE	"U"	"M"	"7/26/1962 0:00"	"Liu"	"Chengyu"	""	"4/4/2023 5:01"	""	""	1962	7	26	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"17"	17	59000	"Diversified"	"Charles Koch & family"	87	"United States"	"Wichita"	"Koch Industries"	"Diversified"	"United States"	"Koch Industries, Inc."	FALSE	"D"	"M"	"11/1/1935 0:00"	"Koch"	"Charles"	"Chairman and CEO"	"4/4/2023 5:01"	"Kansas"	"Midwest"	1935	11	1	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1164"	1164	2600	"Real Estate"	"Ben Ashkenazy"	53	"United States"	"New York"	"Real estate"	"Real Estate"	"United States"	""	TRUE	"D"	"M"	"9/23/1969 0:00"	"Ashkenazy"	"Ben"	""	"4/4/2023 5:01"	"New York"	"Northeast"	1969	9	23	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"611"	611	4500	"Food & Beverage"	"Juan Domingo Beckmann Legorreta & family"	55	"Mexico"	""	"Tequila"	"Food & Beverage"	"Mexico"	""	FALSE	"U"	"M"	"7/1/1967 0:00"	"Beckmann Legorreta"	"Juan Domingo"	""	"4/4/2023 5:01"	""	""	1967	7	1	141.54	3.6	"$1,258,286,717,125 "	40.2	105.8	75	13.1	55.1	126014024	23.634501	-102.552784
"190"	190	9700	"Manufacturing"	"Andrei Guriev & family"	63	"Russia"	"Moscow"	"Fertilizers"	"Manufacturing"	"Russia"	""	TRUE	"U"	"M"	"3/24/1960 0:00"	"Guriev & family"	"Andrei"	""	"4/4/2023 5:01"	""	""	1960	3	24	180.75	4.5	"$1,699,876,578,871 "	81.9	102.6	72.7	11.4	46.2	144373535	61.52401	105.318756
"644"	636	4300	"Metals & Mining"	"Andrei Kozitsyn"	62	"Russia"	"Verkhniaya Pyshma"	"Metals"	"Metals & Mining"	"Russia"	""	TRUE	"U"	"M"	"6/9/1960 0:00"	"Kozitsyn"	"Andrei"	""	"4/4/2023 5:01"	""	""	1960	6	9	180.75	4.5	"$1,699,876,578,871 "	81.9	102.6	72.7	11.4	46.2	144373535	61.52401	105.318756
"365"	365	6700	"Finance & Investments"	"Ken Fisher"	72	"United States"	"Dallas"	"Money management"	"Finance & Investments"	"United States"	""	TRUE	"U"	"M"	"11/29/1950 0:00"	"Fisher"	"Ken"	""	"4/4/2023 5:01"	"Texas"	"South"	1950	11	29	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1398"	1368	2200	"Finance & Investments"	"Howard Marks"	76	"United States"	"New York"	"Private equity"	"Finance & Investments"	"United States"	"Oaktree Capital Group LLC"	TRUE	"E"	"M"	"4/23/1946 0:00"	"Marks"	"Howard"	"Chairman"	"4/4/2023 5:01"	"New York"	"Northeast"	1946	4	23	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1204"	1164	2600	"Food & Beverage"	"Alejandro Santo Domingo"	46	"United States"	"New York"	"Beer"	"Food & Beverage"	"United States"	""	FALSE	"E"	"M"	"2/13/1977 0:00"	"Santo Domingo"	"Alejandro"	""	"4/4/2023 5:01"	"New York"	"Northeast"	1977	2	13	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1882"	1804	1600	"Energy"	"Chris Wallin"	70	"Australia"	"Brisbane"	"Mining"	"Energy"	"Australia"	""	TRUE	"R"	"M"	"1/1/1953 0:00"	"Wallin"	"Chris"	""	"4/4/2023 5:01"	""	""	1953	1	1	119.8	1.6	"$1,392,680,589,329 "	113.1	100.3	82.7	23	47.4	25766605	-25.274398	133.775136
"2207"	2133	1300	"Finance & Investments"	"Carsten Maschmeyer"	63	"Germany"	"Munich"	"Finance services"	"Finance & Investments"	"Germany"	""	TRUE	"U"	"M"	"5/8/1959 0:00"	"Maschmeyer"	"Carsten"	""	"4/4/2023 5:01"	""	""	1959	5	8	112.85	1.4	"$3,845,630,030,824 "	70.2	104	80.9	11.5	48.8	83132799	51.165691	10.451526
"285"	282	7700	"Technology"	"Robin Li"	54	"China"	"Beijing"	"Internet search"	"Technology"	"China"	"Baidu"	TRUE	"U"	"M"	"11/17/1968 0:00"	"Li"	"Robin"	"Founder and CEO"	"4/4/2023 5:01"	""	""	1968	11	17	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"1328"	1312	2300	"Finance & Investments"	"Justin Ishbia"	45	"United States"	"Chicago"	"Private equity"	"Finance & Investments"	"United States"	""	FALSE	"U"	"M"	"9/18/1977 0:00"	"Ishbia"	"Justin"	""	"4/4/2023 5:01"	"Illinois"	"Midwest"	1977	9	18	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"151"	151	11400	"Food & Beverage"	"Liu Hanyuan"	59	"China"	"Chengdu"	"Agribusiness"	"Food & Beverage"	"China"	""	TRUE	"D"	"M"	"1/1/1964 0:00"	"Liu"	"Hanyuan"	""	"4/4/2023 5:01"	""	""	1964	1	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"2194"	2133	1300	"Food & Beverage"	"Li Denghai"	73	"China"	"Laizhou"	"Seed production"	"Food & Beverage"	"China"	""	TRUE	"D"	"M"	"9/1/1949 0:00"	"Li"	"Denghai"	""	"4/4/2023 5:01"	""	""	1949	9	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"997"	982	3000	"Finance & Investments"	"Stephen Deckoff"	57	"United States"	"St. John"	"Private equity"	"Finance & Investments"	"United States"	""	TRUE	"N"	"M"	"11/4/1965 0:00"	"Deckoff"	"Stephen"	""	"4/4/2023 5:01"	"U.S. Virgin Islands"	"U.S. Territories"	1965	11	4	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1084"	1067	2800	"Telecom"	"Najib Mikati"	67	"Lebanon"	"Beirut"	"Telecom"	"Telecom"	"Lebanon"	""	TRUE	"D"	"M"	"11/24/1955 0:00"	"Mikati"	"Najib"	""	"4/4/2023 5:01"	""	""	1955	11	24	130.02	3	"$53,367,042,272 "	26.3	95.1	78.9	15.3	32.2	6855713	33.854721	35.862285
"1654"	1647	1800	"Finance & Investments"	"O. Francis Biondi"	58	"United States"	"New York"	"Hedge funds"	"Finance & Investments"	"United States"	""	TRUE	"E"	"M"	"7/4/1964 0:00"	"Biondi"	"O. Francis"	""	"4/4/2023 5:01"	"New York"	"Northeast"	1964	7	4	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"2287"	2259	1200	"Diversified"	"Jose Ermirio de Moraes Neto"	70	"Brazil"	"Sao Paulo"	"Diversified"	"Diversified"	"Brazil"	""	FALSE	"D"	"M"	"6/17/1952 0:00"	"Ermirio de Moraes Neto"	"Jose"	""	"4/4/2023 5:01"	""	""	1952	6	17	167.4	3.7	"$1,839,758,040,766 "	51.3	115.4	75.7	14.2	65.1	212559417	-14.235004	-51.92528
"431"	425	6000	"Diversified"	"Sumet Jiaravanon"	88	"Thailand"	"Bangkok"	"Diversified"	"Diversified"	"Thailand"	""	FALSE	"U"	"M"	"11/2/1934 0:00"	"Jiaravanon"	"Sumet"	""	"4/4/2023 5:01"	""	""	1934	11	2	113.27	0.7	"$543,649,976,166 "	49.3	99.8	76.9	14.9	29.5	69625582	15.870032	100.992541
"760"	748	3800	"Telecom"	"Yasumitsu Shigeta"	58	"Japan"	"Tokyo"	"Mobile phone retailer"	"Telecom"	"Japan"	""	TRUE	"U"	"M"	"2/25/1965 0:00"	"Shigeta"	"Yasumitsu"	""	"4/4/2023 5:01"	""	""	1965	2	25	105.48	0.5	"$5,081,769,542,380 "	63.2	98.8	84.2	11.9	46.7	126226568	36.204824	138.252924
"1930"	1905	1500	"Fashion & Retail"	"Philippe Ginestet & family"	69	"France"	"Pujols"	"Retail stores"	"Fashion & Retail"	"France"	""	TRUE	"D"	"M"	"1/1/1954 0:00"	"Ginestet"	"Philippe"	""	"4/4/2023 5:01"	""	""	1954	1	1	110.05	1.1	"$2,715,518,274,227 "	65.6	102.5	82.5	24.2	60.7	67059887	46.227638	2.213749
"1434"	1434	2100	"Metals & Mining"	"Alex Beard"	55	"United Kingdom"	"London"	"Mining, commodities"	"Metals & Mining"	"United Kingdom"	""	TRUE	"D"	"M"	"8/3/1967 0:00"	"Beard"	"Alex"	""	"4/4/2023 5:01"	""	""	1967	8	3	119.62	1.7	"$2,827,113,184,696 "	60	101.2	81.3	25.5	30.6	66834405	55.378051	-3.435973
"722"	721	3900	"Food & Beverage"	"Austen Cargill, II."	72	"United States"	"Livingston"	"Cargill"	"Food & Beverage"	"United States"	""	FALSE	"D"	"M"	"3/9/1951 0:00"	"Cargill"	"Austen"	""	"4/4/2023 5:01"	"Montana"	"West"	1951	3	9	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1338"	1312	2300	"Gambling & Casinos"	"Lim Kok Thay"	71	"Malaysia"	"Kuala Lumpur"	"Casinos"	"Gambling & Casinos"	"Malaysia"	""	FALSE	"U"	"M"	"8/16/1951 0:00"	"Lim"	"Kok Thay"	""	"4/4/2023 5:01"	""	""	1951	8	16	121.46	0.7	"$364,701,517,788 "	45.1	105.3	76	12	38.7	32447385	4.210484	101.975766
"2303"	2259	1200	"Fashion & Retail"	"Huang Guanlin"	58	"China"	"Ningbo"	"Textiles, apparel"	"Fashion & Retail"	"China"	""	TRUE	"D"	"M"	"1/1/1965 0:00"	"Huang"	"Guanlin"	""	"4/4/2023 5:01"	""	""	1965	1	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"607"	591	4600	"Finance & Investments"	"Barry Sternlicht"	62	"United States"	"Miami"	"Private equity"	"Finance & Investments"	"United States"	""	TRUE	"U"	"M"	"11/27/1960 0:00"	"Sternlicht"	"Barry"	""	"4/4/2023 5:01"	"Florida"	"South"	1960	11	27	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"2483"	2405	1100	"Fashion & Retail"	"Lyu Yixiong"	60	"China"	"Shanghai"	"Cosmetics"	"Fashion & Retail"	"China"	""	TRUE	"N"	"M"	"1/1/1963 0:00"	"Lyu"	"Yixiong"	""	"4/4/2023 5:01"	""	""	1963	1	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"987"	982	3000	"Technology"	"Eva Maria Bucher-Haefner"	66	"Switzerland"	"Zurich"	"Software, investments"	"Technology"	"Switzerland"	""	FALSE	"E"	"F"	"1/1/1957 0:00"	"Bucher-Haefner"	"Eva Maria"	""	"4/4/2023 5:01"	""	""	1957	1	1	99.55	0.4	"$703,082,435,360 "	59.6	105.2	83.6	10.1	28.8	8574832	46.818188	8.227512
"483"	466	5500	"Media & Entertainment"	"Margaretta Taylor"	80	"United States"	"Southampton"	"Media, automotive"	"Media & Entertainment"	"United States"	""	FALSE	"U"	"F"	"4/15/1942 0:00"	"Taylor"	"Margaretta"	""	"4/4/2023 5:01"	"New York"	"Northeast"	1942	4	15	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1527"	1516	2000	"Diversified"	"William Franke"	85	"United States"	"Houston"	"Low-cost airlines"	"Diversified"	"United States"	""	TRUE	"D"	"M"	"4/15/1937 0:00"	"Franke"	"William"	""	"4/4/2023 5:01"	"Texas"	"South"	1937	4	15	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"740"	721	3900	"Fashion & Retail"	"Julia Oetker"	44	"Germany"	"Bielefeld"	"Consumer goods"	"Fashion & Retail"	"Germany"	""	FALSE	"U"	"F"	"1/26/1979 0:00"	"Oetker"	"Julia"	""	"4/4/2023 5:01"	""	""	1979	1	26	112.85	1.4	"$3,845,630,030,824 "	70.2	104	80.9	11.5	48.8	83132799	51.165691	10.451526
"2098"	2020	1400	"Real Estate"	"Subhash Runwal"	79	"India"	"Mumbai"	"Real estate"	"Real Estate"	"India"	""	TRUE	"E"	"M"	"5/22/1943 0:00"	"Runwal"	"Subhash"	""	"4/4/2023 5:01"	""	""	1943	5	22	180.44	7.7	"$2,611,000,000,000 "	28.1	113	69.4	11.2	49.7	1366417754	20.593684	78.96288
"1135"	1104	2700	"Real Estate"	"Maritsa Lazari & family"	78	"United Kingdom"	"London"	"Real estate"	"Real Estate"	"United Kingdom"	""	TRUE	"D"	"F"	"10/14/1944 0:00"	"Lazari"	"Maritsa"	""	"4/4/2023 5:01"	""	""	1944	10	14	119.62	1.7	"$2,827,113,184,696 "	60	101.2	81.3	25.5	30.6	66834405	55.378051	-3.435973
"808"	787	3600	"Technology"	"Melanie Perkins"	35	"Australia"	"Sydney"	"Software"	"Technology"	"Australia"	"Canva"	TRUE	"D"	"F"	"5/13/1987 0:00"	"Perkins"	"Melanie"	"Cofounder & CEO"	"4/4/2023 5:01"	""	""	1987	5	13	119.8	1.6	"$1,392,680,589,329 "	113.1	100.3	82.7	23	47.4	25766605	-25.274398	133.775136
"823"	818	3500	"Fashion & Retail"	"Claudio Del Vecchio"	66	"United States"	"Muttontown"	"Eyeglasses"	"Fashion & Retail"	"Italy"	""	FALSE	"N"	"M"	"2/26/1957 0:00"	"Del Vecchio"	"Claudio"	""	"4/4/2023 5:01"	"New York"	"Northeast"	1957	2	26	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"2315"	2259	1200	"Media & Entertainment"	"Guy Laliberté"	63	"Canada"	"Montreal"	"Cirque du Soleil"	"Media & Entertainment"	"Canada"	"Cirque du Soleil"	TRUE	"E"	"M"	"1/1/1960 0:00"	"Laliberté"	"Guy"	"Cofounder and CEO"	"4/4/2023 5:01"	""	""	1960	1	1	116.76	1.9	"$1,736,425,629,520 "	68.9	100.9	81.9	12.8	24.5	36991981	56.130366	-106.346771
"2639"	2540	1000	"Real Estate"	"Zhang Guiping & family"	71	"China"	"Nanjing"	"Real estate"	"Real Estate"	"China"	""	TRUE	"D"	"M"	"8/21/1951 0:00"	"Zhang"	"Guiping"	""	"4/4/2023 5:01"	""	""	1951	8	21	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"2445"	2405	1100	"Fashion & Retail"	"Rahul Gautam"	70	"India"	"Delhi"	"Mattresses"	"Fashion & Retail"	"India"	""	FALSE	"D"	"M"	"11/18/1952 0:00"	"Gautam"	"Rahul"	""	"4/4/2023 5:01"	""	""	1952	11	18	180.44	7.7	"$2,611,000,000,000 "	28.1	113	69.4	11.2	49.7	1366417754	20.593684	78.96288
"1463"	1434	2100	"Manufacturing"	"Huang Min"	49	"China"	"Suzhou"	"Machinery"	"Manufacturing"	"China"	""	TRUE	"U"	"M"	"7/1/1973 0:00"	"Huang"	"Min"	""	"4/4/2023 5:01"	""	""	1973	7	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"335"	332	7000	"Technology"	"Jack Dangermond"	77	"United States"	"Redlands"	"Mapping software"	"Technology"	"United States"	""	TRUE	"U"	"M"	"7/23/1945 0:00"	"Dangermond"	"Jack"	""	"4/4/2023 5:01"	"California"	"West"	1945	7	23	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1577"	1575	1900	"Sports"	"David Blitzer"	53	"United States"	"New York"	"Sports"	"Sports"	"United States"	""	TRUE	"N"	"M"	"9/7/1969 0:00"	"Blitzer"	"David"	""	"4/4/2023 5:01"	"New York"	"Northeast"	1969	9	7	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"2600"	2540	1000	"Healthcare"	"Loo Choon Yong"	74	"Singapore"	"Singapore"	"Healthcare"	"Healthcare"	"Singapore"	""	TRUE	"N"	"M"	"2/27/1949 0:00"	"Loo"	"Choon Yong"	""	"4/4/2023 5:01"	""	""	1949	2	27	114.41	0.6	"$372,062,527,489 "	84.8	100.6	83.1	13.1	21	5703569	1.352083	103.819836
"25"	25	45100	"Fashion & Retail"	"Phil Knight & family"	85	"United States"	"Hillsboro"	"Nike"	"Fashion & Retail"	"United States"	"Nike"	TRUE	"D"	"M"	"2/24/1938 0:00"	"Knight"	"Phil"	"Chairman"	"4/4/2023 5:01"	"Oregon"	"West"	1938	2	24	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"2474"	2405	1100	"Gambling & Casinos"	"Manuel Lao Hernández"	78	"Spain"	"Matadepera"	"Casinos"	"Gambling & Casinos"	"Spain"	""	TRUE	"D"	"M"	"6/10/1944 0:00"	"Lao Hernández"	"Manuel"	""	"4/4/2023 5:01"	""	""	1944	6	10	110.96	0.7	"$1,394,116,310,769 "	88.9	102.7	83.3	14.2	47	47076781	40.463667	-3.74922
"595"	591	4600	"Energy"	"Fan Hongwei"	56	"China"	"Wujiang"	"Petrochemicals"	"Energy"	"China"	""	TRUE	"D"	"F"	"1/1/1967 0:00"	"Fan"	"Hongwei"	""	"4/4/2023 5:01"	""	""	1967	1	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"514"	511	5200	"Fashion & Retail"	"Gao Dekang & family"	71	"China"	"Changshu"	"Apparel"	"Fashion & Retail"	"China"	""	TRUE	"U"	"M"	"2/1/1952 0:00"	"Gao"	"Dekang"	""	"4/4/2023 5:01"	""	""	1952	2	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"2141"	2133	1300	"Energy"	"Kiki Barki"	83	"Indonesia"	"Jakarta"	"Coal"	"Energy"	"Indonesia"	""	TRUE	"D"	"M"	"11/25/1939 0:00"	"Barki"	"Kiki"	""	"4/4/2023 5:01"	""	""	1939	11	25	151.18	3	"$1,119,190,780,753 "	36.3	106.4	71.5	10.2	30.1	270203917	-0.789275	113.921327
"1040"	1027	2900	"Healthcare"	"Gudrun Heine"	68	"Germany"	"Ohningen"	"Medical devices"	"Healthcare"	"Germany"	""	FALSE	"D"	"F"	"10/19/1954 0:00"	"Heine"	"Gudrun"	""	"4/4/2023 5:01"	""	""	1954	10	19	112.85	1.4	"$3,845,630,030,824 "	70.2	104	80.9	11.5	48.8	83132799	51.165691	10.451526
"1005"	982	3000	"Fashion & Retail"	"Friedrich Knapp"	71	"Germany"	"Brunswick"	"Fashion retail"	"Fashion & Retail"	"Germany"	""	TRUE	"D"	"M"	"5/6/1951 0:00"	"Knapp"	"Friedrich"	""	"4/4/2023 5:01"	""	""	1951	5	6	112.85	1.4	"$3,845,630,030,824 "	70.2	104	80.9	11.5	48.8	83132799	51.165691	10.451526
"1195"	1164	2600	"Diversified"	"Lu Weiding"	52	"China"	"Hangzhou"	"Diversified"	"Diversified"	"China"	""	FALSE	"D"	"M"	"3/1/1971 0:00"	"Lu"	"Weiding"	""	"4/4/2023 5:01"	""	""	1971	3	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"62"	62	23700	"Metals & Mining"	"Vladimir Potanin"	62	"Russia"	"Moscow"	"Metals"	"Metals & Mining"	"Russia"	""	TRUE	"U"	"M"	"1/3/1961 0:00"	"Potanin"	"Vladimir"	""	"4/4/2023 5:01"	""	""	1961	1	3	180.75	4.5	"$1,699,876,578,871 "	81.9	102.6	72.7	11.4	46.2	144373535	61.52401	105.318756
"701"	699	4000	"Food & Beverage"	"Elisabeth DeLuca & family"	75	"United States"	""	"Subway"	"Food & Beverage"	"United States"	""	FALSE	"N"	"F"	"7/25/1947 0:00"	"DeLuca"	"Elisabeth"	""	"4/4/2023 5:01"	""	"South"	1947	7	25	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1453"	1434	2100	"Energy"	"Gordon Getty"	89	"United States"	"San Francisco"	"Getty Oil"	"Energy"	"United States"	"Ann & Gordon Getty Foundation"	FALSE	"E"	"M"	"12/20/1933 0:00"	"Getty"	"Gordon"	"President and Chairman"	"4/4/2023 5:01"	"California"	"West"	1933	12	20	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"2466"	2405	1100	"Automotive"	"Sunjay Kapur"	51	"India"	"Delhi"	"Auto parts"	"Automotive"	"United States"	""	FALSE	"D"	"M"	"10/15/1971 0:00"	"Kapur"	"Sunjay"	""	"4/4/2023 5:01"	""	""	1971	10	15	180.44	7.7	"$2,611,000,000,000 "	28.1	113	69.4	11.2	49.7	1366417754	20.593684	78.96288
"1389"	1368	2200	"Fashion & Retail"	"James Jannard"	73	"United States"	"San Juan Islands"	"Sunglasses"	"Fashion & Retail"	"United States"	""	TRUE	"D"	"M"	"6/8/1949 0:00"	"Jannard"	"James"	""	"4/4/2023 5:01"	"Washington"	"West"	1949	6	8	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"188"	184	9800	"Logistics"	"Tanya Saadé Zeenny"	55	"France"	"Marseille"	"Shipping"	"Logistics"	"France"	""	FALSE	"Split Family Fortune"	"F"	"2/1/1968 0:00"	"Saadé Zeenny"	"Tanya"	""	"4/4/2023 5:01"	""	""	1968	2	1	110.05	1.1	"$2,715,518,274,227 "	65.6	102.5	82.5	24.2	60.7	67059887	46.227638	2.213749
"2359"	2259	1200	"Automotive"	"Alexander Sixt"	43	"Germany"	"Munich"	"Car rentals"	"Automotive"	"Germany"	""	FALSE	"D"	"M"	"10/24/1979 0:00"	"Sixt"	"Alexander"	""	"4/4/2023 5:01"	""	""	1979	10	24	112.85	1.4	"$3,845,630,030,824 "	70.2	104	80.9	11.5	48.8	83132799	51.165691	10.451526
"725"	721	3900	"Finance & Investments"	"Chen Dongsheng"	65	"China"	"Beijing"	"Insurance"	"Finance & Investments"	"China"	""	TRUE	"U"	"M"	"12/1/1957 0:00"	"Chen"	"Dongsheng"	""	"4/4/2023 5:01"	""	""	1957	12	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
